id,epsilon
4140,0.236
4141,0.224
4142,0.206
4143,0.258
4144,0.319
4145,0.379
4146,0.385
4147,0.42
4148,0.422
4149,0.441
4150,0.465
4151,0.469
4152,0.501
4153,0.526
4154,0.494
4155,0.517
4156,0.493
4157,0.513
4158,0.487
4159,0.487
4160,0.475
4161,0.514
4162,0.537
4163,0.567
4164,0.599
4165,0.613
4166,0.62
4167,0.657
4168,0.654
4169,0.662
4170,0.648
4171,0.686
4172,0.646
4173,0.653
4174,0.661
4175,0.65
4176,0.672
4177,0.646
4178,0.645
4179,0.634
4180,0.634
4181,0.642
4182,0.659
4183,0.657
4184,0.639
4185,0.666
4186,0.629
4187,0.644
4188,0.671
4189,0.659
4190,0.665
4191,0.674
4192,0.671
4193,0.69
4194,0.727
4195,0.753
4196,0.767
4197,0.771
4198,0.743
4199,0.735
4200,0.749
4201,0.735
4202,0.739
4203,0.801
4204,0.818
4205,0.877
4206,0.862
4207,0.891
4208,0.889
4209,0.896
4210,0.894
4211,0.908
4212,0.912
4213,0.944
4214,0.98
4215,0.005
4216,0.993
4217,0.035
4218,0.04
4219,0.077
4220,0.11
4221,0.167
4222,0.15
4223,0.18
4224,0.173
4225,0.182
4226,0.182
4227,0.238
4228,0.251
4229,0.257
4230,0.29
4231,0.321
4232,0.341
4233,0.357
4234,0.38
4235,0.396
4236,0.38
4237,0.414
4238,0.4
4239,0.395
4240,0.389
4241,0.399
4242,0.415
4243,0.436
4244,0.464
4245,0.471
4246,0.472
4247,0.49
4248,0.514
4249,0.481
4250,0.509
4251,0.558
4252,0.559
4253,0.605
4254,0.564
4255,0.544
4256,0.58
4257,0.619
4258,0.645
4259,0.677
4260,0.69
4261,0.728
4262,0.807
4263,0.878
4264,0.905
4265,0.942
4266,0.938
4267,0.948
4268,0.971
4269,0.006
4270,0.999
4271,0.014
4272,0.068
4273,0.129
4274,0.138
4275,0.165
4276,0.171
4277,0.207
4278,0.226
4279,0.224
4280,0.262
4281,0.292
4282,0.332
4283,0.32
4284,0.344
4285,0.323
4286,0.378
4287,0.39
4288,0.44
4289,0.459
4290,0.458
4291,0.466
4292,0.515
4293,0.545
4294,0.52
4295,0.501
4296,0.52
4297,0.579
4298,0.637
4299,0.663
4300,0.658
4301,0.689
4302,0.714
4303,0.746
4304,0.792
4305,0.878
4306,0.918
4307,0.953
4308,0.943
4309,0.977
4310,0.973
4311,0.016
4312,0.031
4313,0.033
4314,0.054
4315,0.082
4316,0.093
4317,0.13
4318,0.139
4319,0.149
4320,0.201
4321,0.218
4322,0.261
4323,0.288
4324,0.342
4325,0.363
4326,0.413
4327,0.442
4328,0.458
4329,0.479
4330,0.512
4331,0.535
4332,0.524
4333,0.518
4334,0.524
4335,0.558
4336,0.584
4337,0.658
4338,0.658
4339,0.708
4340,0.739
4341,0.784
4342,0.845
4343,0.933
4344,0.973
4345,0.957
4346,0.968
4347,0.986
4348,0.046
4349,0.104
4350,0.161
4351,0.186
4352,0.207
4353,0.224
4354,0.265
4355,0.321
4356,0.322
4357,0.344
4358,0.422
4359,0.449
4360,0.464
4361,0.433
4362,0.456
4363,0.475
4364,0.514
4365,0.526
4366,0.558
4367,0.617
4368,0.653
4369,0.663
4370,0.67
4371,0.691
4372,0.71
4373,0.739
4374,0.753
4375,0.803
4376,0.824
4377,0.893
4378,0.919
4379,0.964
4380,0.001
4381,0.055
4382,0.087
4383,0.11
4384,0.136
4385,0.157
4386,0.169
4387,0.182
4388,0.231
4389,0.306
4390,0.331
4391,0.371
4392,0.422
4393,0.468
4394,0.513
4395,0.531
4396,0.568
4397,0.6
4398,0.627
4399,0.645
4400,0.645
4401,0.648
4402,0.64
4403,0.631
4404,0.644
4405,0.667
4406,0.664
4407,0.728
4408,0.766
4409,0.912
4410,0.966
4411,0.062
4412,0.138
4413,0.21
4414,0.233
4415,0.261
4416,0.292
4417,0.357
4418,0.367
4419,0.402
4420,0.417
4421,0.441
4422,0.472
4423,0.484
4424,0.521
4425,0.532
4426,0.563
4427,0.568
4428,0.598
4429,0.603
4430,0.618
4431,0.633
4432,0.662
4433,0.66
4434,0.657
4435,0.666
4436,0.687
4437,0.718
4438,0.754
4439,0.802
4440,0.865
4441,0.918
4442,0
4443,0.076
4444,0.113
4445,0.179
4446,0.223
4447,0.249
4448,0.263
4449,0.319
4450,0.373
4451,0.407
4452,0.436
4453,0.484
4454,0.51
4455,0.541
4456,0.585
4457,0.616
4458,0.639
4459,0.665
4460,0.716
4461,0.737
4462,0.797
4463,0.858
4464,0.919
4465,0.931
4466,0.953
4467,0.991
4468,0.043
4469,0.054
4470,0.066
4471,0.122
4472,0.142
4473,0.219
4474,0.275
4475,0.346
4476,0.394
4477,0.503
4478,0.579
4479,0.635
4480,0.665
4481,0.679
4482,0.725
4483,0.729
4484,0.721
4485,0.722
4486,0.752
4487,0.765
4488,0.861
4489,0.889
4490,0.934
4491,0.964
4492,0.064
4493,0.082
4494,0.116
4495,0.123
4496,0.151
4497,0.172
4498,0.201
4499,0.261
4500,0.341
4501,0.367
4502,0.402
4503,0.45
4504,0.498
4505,0.572
4506,0.633
4507,0.704
4508,0.75
4509,0.849
4510,0.908
4511,0.968
4512,0.046
4513,0.048
4514,0.071
4515,0.062
4516,0.093
4517,0.124
4518,0.173
4519,0.235
4520,0.336
4521,0.394
4522,0.462
4523,0.465
4524,0.498
4525,0.494
4526,0.52
4527,0.559
4528,0.63
4529,0.663
4530,0.679
4531,0.744
4532,0.778
4533,0.843
4534,0.864
4535,0.938
4536,0.979
4537,0.019
4538,0.045
4539,0.103
4540,0.12
4541,0.183
4542,0.241
4543,0.349
4544,0.412
4545,0.465
4546,0.51
4547,0.546
4548,0.594
4549,0.66
4550,0.678
4551,0.734
4552,0.79
4553,0.848
4554,0.874
4555,0.906
4556,0.947
4557,0.01
4558,0.052
4559,0.051
4560,0.077
4561,0.108
4562,0.157
4563,0.221
4564,0.323
4565,0.391
4566,0.415
4567,0.467
4568,0.536
4569,0.613
4570,0.643
4571,0.68
4572,0.706
4573,0.753
4574,0.775
4575,0.865
4576,0.949
4577,0.976
4578,0.034
4579,0.053
4580,0.078
4581,0.084
4582,0.121
4583,0.161
4584,0.203
4585,0.281
4586,0.371
4587,0.463
4588,0.51
4589,0.602
4590,0.632
4591,0.692
4592,0.732
4593,0.776
4594,0.831
4595,0.894
4596,0.94
4597,0.013
4598,0.048
4599,0.135
4600,0.169
4601,0.225
4602,0.287
4603,0.359
4604,0.41
4605,0.459
4606,0.476
4607,0.54
4608,0.611
4609,0.648
4610,0.695
4611,0.714
4612,0.818
4613,0.892
4614,0.959
4615,0.024
4616,0.092
4617,0.158
4618,0.189
4619,0.201
4620,0.232
4621,0.265
4622,0.293
4623,0.321
4624,0.35
4625,0.433
4626,0.51
4627,0.582
4628,0.628
4629,0.651
4630,0.691
4631,0.71
4632,0.739
4633,0.78
4634,0.915
4635,0.006
4636,0.101
4637,0.131
4638,0.196
4639,0.259
4640,0.37
4641,0.387
4642,0.422
4643,0.457
4644,0.527
4645,0.534
4646,0.553
4647,0.554
4648,0.552
4649,0.577
4650,0.6
4651,0.652
4652,0.703
4653,0.769
4654,0.89
4655,0.959
4656,0.045
4657,0.135
4658,0.226
4659,0.355
4660,0.407
4661,0.496
4662,0.591
4663,0.663
4664,0.672
4665,0.704
4666,0.764
4667,0.825
4668,0.908
4669,0.95
4670,0.999
4671,0.026
4672,0.081
4673,0.119
4674,0.156
4675,0.165
4676,0.166
4677,0.187
4678,0.197
4679,0.188
4680,0.231
4681,0.236
4682,0.362
4683,0.428
4684,0.51
4685,0.619
4686,0.666
4687,0.74
4688,0.789
4689,0.912
4690,0.973
4691,0.072
4692,0.106
4693,0.147
4694,0.151
4695,0.23
4696,0.298
4697,0.385
4698,0.451
4699,0.499
4700,0.57
4701,0.611
4702,0.652
4703,0.718
4704,0.778
4705,0.898
4706,0.989
4707,0.03
4708,0.08
4709,0.085
4710,0.135
4711,0.162
4712,0.201
4713,0.213
4714,0.214
4715,0.241
4716,0.311
4717,0.39
4718,0.454
4719,0.603
4720,0.653
4721,0.728
4722,0.868
4723,0.992
4724,0.082
4725,0.131
4726,0.182
4727,0.195
4728,0.238
4729,0.258
4730,0.319
4731,0.385
4732,0.47
4733,0.514
4734,0.589
4735,0.641
4736,0.685
4737,0.723
4738,0.811
4739,0.915
4740,0.954
4741,0.995
4742,0.048
4743,0.084
4744,0.115
4745,0.18
4746,0.239
4747,0.311
4748,0.357
4749,0.428
4750,0.472
4751,0.554
4752,0.632
4753,0.681
4754,0.718
4755,0.865
4756,0.946
4757,0.999
4758,0.047
4759,0.069
4760,0.136
4761,0.196
4762,0.262
4763,0.359
4764,0.455
4765,0.539
4766,0.645
4767,0.687
4768,0.772
4769,0.87
4770,0.94
4771,0.988
4772,0.034
4773,0.062
4774,0.07
4775,0.125
4776,0.165
4777,0.229
4778,0.283
4779,0.369
4780,0.455
4781,0.574
4782,0.658
4783,0.678
4784,0.739
4785,0.776
4786,0.918
4787,0.008
4788,0.086
4789,0.136
4790,0.192
4791,0.314
4792,0.384
4793,0.44
4794,0.522
4795,0.605
4796,0.636
4797,0.668
4798,0.685
4799,0.738
4800,0.793
4801,0.893
4802,0.945
4803,0.996
4804,0.061
4805,0.102
4806,0.131
4807,0.176
4808,0.237
4809,0.34
4810,0.406
4811,0.504
4812,0.541
4813,0.612
4814,0.649
4815,0.68
4816,0.732
4817,0.872
4818,0.986
4819,0.064
4820,0.128
4821,0.154
4822,0.167
4823,0.199
4824,0.221
4825,0.277
4826,0.339
4827,0.428
4828,0.527
4829,0.644
4830,0.671
4831,0.795
4832,0.906
4833,0.001
4834,0.064
4835,0.106
4836,0.157
4837,0.2
4838,0.26
4839,0.338
4840,0.383
4841,0.403
4842,0.434
4843,0.497
4844,0.578
4845,0.637
4846,0.691
4847,0.75
4848,0.871
4849,0.953
4850,0.024
4851,0.118
4852,0.208
4853,0.281
4854,0.373
4855,0.455
4856,0.541
4857,0.623
4858,0.685
4859,0.727
4860,0.785
4861,0.893
4862,0.009
4863,0.088
4864,0.166
4865,0.188
4866,0.205
4867,0.239
4868,0.323
4869,0.374
4870,0.413
4871,0.45
4872,0.486
4873,0.566
4874,0.632
4875,0.675
4876,0.751
4877,0.887
4878,0.025
4879,0.123
4880,0.199
4881,0.319
4882,0.403
4883,0.468
4884,0.586
4885,0.644
4886,0.665
4887,0.696
4888,0.732
4889,0.763
4890,0.797
4891,0.828
4892,0.898
4893,0.95
4894,0.012
4895,0.113
4896,0.172
4897,0.219
4898,0.324
4899,0.414
4900,0.512
4901,0.629
4902,0.684
4903,0.762
4904,0.88
4905,0.998
4906,0.079
4907,0.154
4908,0.215
4909,0.273
4910,0.381
4911,0.438
4912,0.517
4913,0.625
4914,0.661
4915,0.686
4916,0.734
4917,0.791
4918,0.924
4919,0.975
4920,0.037
4921,0.06
4922,0.103
4923,0.136
4924,0.161
4925,0.176
4926,0.275
4927,0.327
4928,0.401
4929,0.446
4930,0.52
4931,0.637
4932,0.687
4933,0.755
4934,0.857
4935,0.924
4936,0.996
4937,0.072
4938,0.144
4939,0.203
4940,0.271
4941,0.347
4942,0.448
4943,0.559
4944,0.676
4945,0.761
4946,0.88
4947,0.932
4948,0.02
4949,0.151
4950,0.225
4951,0.344
4952,0.424
4953,0.486
4954,0.538
4955,0.615
4956,0.657
4957,0.67
4958,0.67
4959,0.665
4960,0.708
4961,0.79
4962,0.881
4963,0.97
4964,0.057
4965,0.128
4966,0.204
4967,0.275
4968,0.403
4969,0.504
4970,0.619
4971,0.675
4972,0.731
4973,0.821
4974,0.877
4975,0.927
4976,0
4977,0.061
4978,0.14
4979,0.215
4980,0.293
4981,0.365
4982,0.432
4983,0.566
4984,0.664
4985,0.705
4986,0.756
4987,0.799
4988,0.877
4989,0.953
4990,0.999
4991,0.043
4992,0.127
4993,0.214
4994,0.278
4995,0.359
4996,0.45
4997,0.552
4998,0.66
4999,0.724
5000,0.87
5001,0.893
5002,0.949
5003,0.041
5004,0.106
5005,0.155
5006,0.241
5007,0.325
5008,0.434
5009,0.599
5010,0.674
5011,0.721
5012,0.818
5013,0.961
5014,0.041
5015,0.101
5016,0.135
5017,0.195
5018,0.212
5019,0.326
5020,0.373
5021,0.422
5022,0.501
5023,0.632
5024,0.674
5025,0.727
5026,0.808
5027,0.912
5028,0.983
5029,0.045
5030,0.121
5031,0.203
5032,0.321
5033,0.388
5034,0.47
5035,0.585
5036,0.66
5037,0.745
5038,0.9
5039,0.005
5040,0.066
5041,0.135
5042,0.192
5043,0.255
5044,0.323
5045,0.426
5046,0.49
5047,0.597
5048,0.669
5049,0.718
5050,0.86
5051,0.949
5052,0.036
5053,0.106
5054,0.178
5055,0.225
5056,0.286
5057,0.319
5058,0.393
5059,0.426
5060,0.47
5061,0.583
5062,0.677
5063,0.691
5064,0.766
5065,0.892
5066,0.989
5067,0.088
5068,0.16
5069,0.225
5070,0.342
5071,0.439
5072,0.524
5073,0.632
5074,0.66
5075,0.76
5076,0.991
5077,0.12
5078,0.176
5079,0.245
5080,0.322
5081,0.384
5082,0.418
5083,0.464
5084,0.565
5085,0.634
5086,0.682
5087,0.702
5088,0.747
5089,0.746
5090,0.758
5091,0.823
5092,0.901
5093,0.006
5094,0.092
5095,0.178
5096,0.256
5097,0.351
5098,0.462
5099,0.593
5100,0.669
5101,0.743
5102,0.883
5103,0.019
5104,0.106
5105,0.2
5106,0.243
5107,0.3
5108,0.376
5109,0.445
5110,0.499
5111,0.584
5112,0.634
5113,0.68
5114,0.721
5115,0.787
5116,0.904
5117,0.991
5118,0.067
5119,0.119
5120,0.175
5121,0.242
5122,0.351
5123,0.445
5124,0.585
5125,0.636
5126,0.712
5127,0.863
5128,0.973
5129,0.039
5130,0.134
5131,0.209
5132,0.249
5133,0.305
5134,0.33
5135,0.391
5136,0.49
5137,0.563
5138,0.647
5139,0.683
5140,0.743
5141,0.812
5142,0.92
5143,0.031
5144,0.111
5145,0.18
5146,0.242
5147,0.334
5148,0.437
5149,0.535
5150,0.626
5151,0.683
5152,0.695
5153,0.75
5154,0.878
5155,0.97
5156,0.068
5157,0.121
5158,0.221
5159,0.308
5160,0.399
5161,0.484
5162,0.588
5163,0.693
5164,0.769
5165,0.876
5166,0.939
5167,0
5168,0.06
5169,0.091
5170,0.133
5171,0.186
5172,0.225
5173,0.305
5174,0.35
5175,0.395
5176,0.467
5177,0.543
5178,0.638
5179,0.68
5180,0.718
5181,0.799
5182,0.95
5183,0.064
5184,0.132
5185,0.196
5186,0.325
5187,0.417
5188,0.513
5189,0.624
5190,0.665
5191,0.722
5192,0.776
5193,0.919
5194,0.034
5195,0.193
5196,0.298
5197,0.386
5198,0.446
5199,0.532
5200,0.624
5201,0.681
5202,0.722
5203,0.786
5204,0.823
5205,0.903
5206,0.948
5207,0.006
5208,0.088
5209,0.149
5210,0.212
5211,0.291
5212,0.403
5213,0.473
5214,0.609
5215,0.677
5216,0.712
5217,0.794
5218,0.918
5219,0.986
5220,0.051
5221,0.124
5222,0.198
5223,0.268
5224,0.375
5225,0.43
5226,0.527
5227,0.66
5228,0.73
5229,0.914
5230,0.032
5231,0.095
5232,0.169
5233,0.227
5234,0.29
5235,0.342
5236,0.395
5237,0.452
5238,0.547
5239,0.665
5240,0.745
5241,0.823
5242,0.95
5243,0.045
5244,0.113
5245,0.152
5246,0.213
5247,0.207
5248,0.231
5249,0.301
5250,0.382
5251,0.442
5252,0.535
5253,0.662
5254,0.723
5255,0.806
5256,0.957
5257,0.052
5258,0.125
5259,0.228
5260,0.3
5261,0.41
5262,0.488
5263,0.588
5264,0.664
5265,0.708
5266,0.8
5267,0.925
5268,0.018
5269,0.076
5270,0.13
5271,0.207
5272,0.28
5273,0.32
5274,0.374
5275,0.459
5276,0.552
5277,0.646
5278,0.718
5279,0.835
5280,0.975
5281,0.081
5282,0.134
5283,0.219
5284,0.3
5285,0.379
5286,0.455
5287,0.561
5288,0.662
5289,0.697
5290,0.701
5291,0.767
5292,0.892
5293,0.989
5294,0.078
5295,0.16
5296,0.247
5297,0.295
5298,0.372
5299,0.449
5300,0.567
5301,0.651
5302,0.709
5303,0.808
5304,0.877
5305,0.899
5306,0.948
5307,0.029
5308,0.13
5309,0.203
5310,0.284
5311,0.371
5312,0.424
5313,0.515
5314,0.63
5315,0.703
5316,0.835
5317,0.983
5318,0.059
5319,0.113
5320,0.205
5321,0.248
5322,0.343
5323,0.425
5324,0.498
5325,0.585
5326,0.627
5327,0.683
5328,0.766
5329,0.841
5330,0.894
5331,0.984
5332,0.039
5333,0.091
5334,0.1
5335,0.155
5336,0.123
5337,0.176
5338,0.236
5339,0.306
5340,0.408
5341,0.532
5342,0.66
5343,0.723
5344,0.804
5345,0.953
5346,0.083
5347,0.19
5348,0.3
5349,0.402
5350,0.472
5351,0.577
5352,0.667
5353,0.697
5354,0.76
5355,0.815
5356,0.888
5357,0.995
5358,0.06
5359,0.129
5360,0.2
5361,0.224
5362,0.318
5363,0.411
5364,0.456
5365,0.498
5366,0.585
5367,0.666
5368,0.676
5369,0.703
5370,0.789
5371,0.895
5372,0.977
5373,0.052
5374,0.136
5375,0.22
5376,0.321
5377,0.387
5378,0.442
5379,0.454
5380,0.498
5381,0.585
5382,0.662
5383,0.742
5384,0.825
5385,0.943
5386,0.044
5387,0.125
5388,0.21
5389,0.283
5390,0.338
5391,0.436
5392,0.531
5393,0.642
5394,0.688
5395,0.754
5396,0.788
5397,0.872
5398,0.952
5399,0.005
5400,0.052
5401,0.084
5402,0.143
5403,0.216
5404,0.29
5405,0.396
5406,0.55
5407,0.656
5408,0.727
5409,0.879
5410,0.04
5411,0.131
5412,0.125
5413,0.143
5414,0.136
5415,0.149
5416,0.189
5417,0.258
5418,0.327
5419,0.416
5420,0.462
5421,0.594
5422,0.682
5423,0.686
5424,0.756
5425,0.809
5426,0.901
5427,0.983
5428,0.07
5429,0.125
5430,0.244
5431,0.305
5432,0.374
5433,0.444
5434,0.552
5435,0.634
5436,0.664
5437,0.713
5438,0.76
5439,0.865
5440,0.999
5441,0.113
5442,0.203
5443,0.274
5444,0.348
5445,0.427
5446,0.494
5447,0.617
5448,0.671
5449,0.686
5450,0.703
5451,0.781
5452,0.854
5453,0.939
5454,0.996
5455,0.055
5456,0.126
5457,0.216
5458,0.265
5459,0.35
5460,0.414
5461,0.482
5462,0.578
5463,0.655
5464,0.676
5465,0.691
5466,0.769
5467,0.867
5468,0.957
5469,0.057
5470,0.162
5471,0.256
5472,0.327
5473,0.441
5474,0.516
5475,0.653
5476,0.685
5477,0.732
5478,0.775
5479,0.894
5480,0.949
5481,0.037
5482,0.098
5483,0.169
5484,0.228
5485,0.274
5486,0.379
5487,0.466
5488,0.565
5489,0.647
5490,0.683
5491,0.685
5492,0.704
5493,0.706
5494,0.706
5495,0.736
5496,0.804
5497,0.947
5498,0.059
5499,0.133
5500,0.217
5501,0.284
5502,0.368
5503,0.444
5504,0.545
5505,0.619
5506,0.703
5507,0.729
5508,0.824
5509,0.928
5510,0.003
5511,0.106
5512,0.189
5513,0.218
5514,0.282
5515,0.389
5516,0.485
5517,0.616
5518,0.675
5519,0.682
5520,0.681
5521,0.72
5522,0.762
5523,0.864
5524,0.901
5525,0.961
5526,0.039
5527,0.145
5528,0.238
5529,0.339
5530,0.379
5531,0.407
5532,0.427
5533,0.479
5534,0.519
5535,0.635
5536,0.686
5537,0.73
5538,0.812
5539,0.942
5540,0.042
5541,0.143
5542,0.232
5543,0.296
5544,0.42
5545,0.444
5546,0.484
5547,0.566
5548,0.622
5549,0.666
5550,0.695
5551,0.738
5552,0.819
5553,0.943
5554,0.015
5555,0.078
5556,0.096
5557,0.162
5558,0.229
5559,0.285
5560,0.391
5561,0.476
5562,0.615
5563,0.692
5564,0.771
5565,0.902
5566,0.027
5567,0.092
5568,0.113
5569,0.149
5570,0.181
5571,0.218
5572,0.251
5573,0.251
5574,0.311
5575,0.326
5576,0.362
5577,0.434
5578,0.481
5579,0.505
5580,0.594
5581,0.641
5582,0.666
5583,0.69
5584,0.724
5585,0.778
5586,0.904
5587,0.996
5588,0.064
5589,0.145
5590,0.226
5591,0.321
5592,0.427
5593,0.547
5594,0.667
5595,0.679
5596,0.697
5597,0.738
5598,0.802
5599,0.905
5600,0.976
5601,0.036
5602,0.091
5603,0.15
5604,0.232
5605,0.272
5606,0.308
5607,0.343
5608,0.407
5609,0.472
5610,0.511
5611,0.594
5612,0.682
5613,0.698
5614,0.766
5615,0.815
5616,0.904
5617,0.938
5618,0.994
5619,0.054
5620,0.104
5621,0.131
5622,0.169
5623,0.234
5624,0.234
5625,0.295
5626,0.341
5627,0.367
5628,0.437
5629,0.506
5630,0.632
5631,0.719
5632,0.845
5633,0.992
5634,0.092
5635,0.137
5636,0.182
5637,0.251
5638,0.324
5639,0.411
5640,0.458
5641,0.512
5642,0.545
5643,0.636
5644,0.682
5645,0.694
5646,0.72
5647,0.741
5648,0.741
5649,0.819
5650,0.915
5651,0.036
5652,0.135
5653,0.188
5654,0.243
5655,0.278
5656,0.377
5657,0.417
5658,0.478
5659,0.503
5660,0.59
5661,0.681
5662,0.702
5663,0.735
5664,0.791
5665,0.876
5666,0.975
5667,0.037
5668,0.088
5669,0.162
5670,0.183
5671,0.247
5672,0.283
5673,0.369
5674,0.407
5675,0.455
5676,0.502
5677,0.591
5678,0.692
5679,0.698
5680,0.724
5681,0.757
5682,0.806
5683,0.898
5684,0.02
5685,0.093
5686,0.158
5687,0.182
5688,0.257
5689,0.278
5690,0.353
5691,0.423
5692,0.472
5693,0.502
5694,0.5
5695,0.542
5696,0.634
5697,0.71
5698,0.713
5699,0.752
5700,0.796
5701,0.913
5702,0.012
5703,0.059
5704,0.087
5705,0.173
5706,0.253
5707,0.267
5708,0.29
5709,0.368
5710,0.444
5711,0.472
5712,0.509
5713,0.556
5714,0.661
5715,0.674
5716,0.693
5717,0.752
5718,0.858
5719,0.976
5720,0.057
5721,0.124
5722,0.153
5723,0.228
5724,0.273
5725,0.34
5726,0.395
5727,0.413
5728,0.468
5729,0.536
5730,0.586
5731,0.644
5732,0.687
5733,0.697
5734,0.719
5735,0.747
5736,0.792
5737,0.83
5738,0.913
5739,0.966
5740,0.017
5741,0.083
5742,0.162
5743,0.211
5744,0.26
5745,0.274
5746,0.316
5747,0.402
5748,0.45
5749,0.485
5750,0.585
5751,0.692
5752,0.695
5753,0.719
5754,0.746
5755,0.806
5756,0.883
5757,0.935
5758,0.998
5759,0.059
5760,0.12
5761,0.188
5762,0.248
5763,0.261
5764,0.272
5765,0.296
5766,0.354
5767,0.406
5768,0.414
5769,0.436
5770,0.454
5771,0.497
5772,0.549
5773,0.59
5774,0.671
5775,0.691
5776,0.721
5777,0.756
5778,0.887
5779,0.959
5780,0.988
5781,0.03
5782,0.067
5783,0.125
5784,0.193
5785,0.271
5786,0.327
5787,0.391
5788,0.461
5789,0.546
5790,0.636
5791,0.671
5792,0.702
5793,0.72
5794,0.748
5795,0.756
5796,0.8
5797,0.901
5798,0.959
5799,0.009
5800,0.026
5801,0.065
5802,0.129
5803,0.22
5804,0.244
5805,0.308
5806,0.399
5807,0.467
5808,0.571
5809,0.654
5810,0.68
5811,0.729
5812,0.744
5813,0.771
5814,0.754
5815,0.772
5816,0.808
5817,0.813
5818,0.794
5819,0.808
5820,0.8
5821,0.883
5822,0.936
5823,0.991
5824,0.044
5825,0.059
5826,0.079
5827,0.085
5828,0.124
5829,0.176
5830,0.24
5831,0.262
5832,0.305
5833,0.35
5834,0.384
5835,0.429
5836,0.478
5837,0.527
5838,0.637
5839,0.689
5840,0.699
5841,0.756
5842,0.8
5843,0.874
5844,0.956
5845,0.999
5846,0.055
5847,0.105
5848,0.162
5849,0.236
5850,0.238
5851,0.252
5852,0.259
5853,0.277
5854,0.254
5855,0.261
5856,0.29
5857,0.344
5858,0.434
5859,0.477
5860,0.535
5861,0.62
5862,0.666
5863,0.662
5864,0.699
5865,0.71
5866,0.708
5867,0.713
5868,0.754
5869,0.763
5870,0.796
5871,0.87
5872,0.933
5873,0.037
5874,0.121
5875,0.188
5876,0.259
5877,0.299
5878,0.375
5879,0.374
5880,0.405
5881,0.408
5882,0.439
5883,0.499
5884,0.6
5885,0.629
5886,0.697
5887,0.7
5888,0.726
5889,0.746
5890,0.76
5891,0.795
5892,0.859
5893,0.871
5894,0.882
5895,0.951
5896,0.992
5897,0.072
5898,0.11
5899,0.162
5900,0.207
5901,0.261
5902,0.281
5903,0.302
5904,0.318
5905,0.377
5906,0.408
5907,0.467
5908,0.53
5909,0.575
5910,0.57
5911,0.583
5912,0.578
5913,0.602
5914,0.623
5915,0.676
5916,0.687
5917,0.725
5918,0.755
5919,0.796
5920,0.902
5921,0.981
5922,0.047
5923,0.087
5924,0.13
5925,0.205
5926,0.21
5927,0.19
5928,0.188
5929,0.243
5930,0.275
5931,0.349
5932,0.388
5933,0.43
5934,0.451
5935,0.47
5936,0.492
5937,0.511
5938,0.554
5939,0.632
5940,0.639
5941,0.659
5942,0.728
5943,0.71
5944,0.71
5945,0.74
5946,0.781
5947,0.778
5948,0.778
5949,0.81
5950,0.913
5951,0.963
5952,0.011
5953,0.021
5954,0.016
5955,0.027
5956,0.057
5957,0.056
5958,0.058
5959,0.026
5960,0.046
5961,0.062
5962,0.162
5963,0.267
5964,0.341
5965,0.44
5966,0.485
5967,0.521
5968,0.529
5969,0.526
5970,0.575
5971,0.634
5972,0.702
5973,0.713
5974,0.715
5975,0.731
5976,0.736
5977,0.756
5978,0.799
5979,0.769
5980,0.773
5981,0.807
5982,0.884
5983,0.912
5984,0.937
5985,0.968
5986,0.009
5987,0.075
5988,0.138
5989,0.135
5990,0.167
5991,0.22
5992,0.254
5993,0.264
5994,0.258
5995,0.288
5996,0.284
5997,0.304
5998,0.335
5999,0.376
6000,0.406
6001,0.436
6002,0.464
6003,0.504
6004,0.55
6005,0.643
6006,0.675
6007,0.72
6008,0.716
6009,0.714
6010,0.718
6011,0.752
6012,0.719
6013,0.728
6014,0.743
6015,0.729
6016,0.741
6017,0.771
6018,0.793
6019,0.862
6020,0.876
6021,0.892
6022,0.895
6023,0.931
6024,0.969
6025,0.003
6026,0.046
6027,0.058
6028,0.082
6029,0.082
6030,0.128
6031,0.161
6032,0.233
6033,0.267
6034,0.257
6035,0.275
6036,0.305
6037,0.29
6038,0.275
6039,0.281
6040,0.278
6041,0.309
6042,0.345
6043,0.39
6044,0.413
6045,0.418
6046,0.436
6047,0.471
6048,0.531
6049,0.589
6050,0.634
6051,0.693
6052,0.731
6053,0.733
6054,0.727
6055,0.75
6056,0.741
6057,0.752
6058,0.751
6059,0.807
6060,0.774
6061,0.783
6062,0.798
6063,0.809
6064,0.88
6065,0.943
6066,0.969
6067,0.996
6068,0.958
6069,0.973
6070,0.97
6071,0.975
6072,0.963
6073,0.966
6074,0.002
6075,0.051
6076,0.098
6077,0.109
6078,0.101
6079,0.112
6080,0.157
6081,0.166
6082,0.195
6083,0.242
6084,0.265
6085,0.256
6086,0.27
6087,0.281
6088,0.271
6089,0.303
6090,0.294
6091,0.342
6092,0.37
6093,0.402
6094,0.422
6095,0.426
6096,0.437
6097,0.454
6098,0.437
6099,0.43
6100,0.404
6101,0.414
6102,0.417
6103,0.427
6104,0.422
6105,0.453
6106,0.439
6107,0.455
6108,0.47
6109,0.491
6110,0.485
6111,0.484
6112,0.493
6113,0.494
6114,0.514
6115,0.497
6116,0.521
6117,0.518
6118,0.596
6119,0.665
6120,0.704
6121,0.732
6122,0.741
6123,0.751
6124,0.773
6125,0.762
6126,0.804
6127,0.876
6128,0.835
6129,0.865
6130,0.862
6131,0.86
6132,0.85
6133,0.854
6134,0.864
6135,0.91
6136,0.931
6137,0.979
6138,0.005
